,SSM_IS,SSM_LSM,SIG40,SLOPE,CURVE,sigf,sigm,siga,incf,incm,inca
2016-09-04 03:02:48.749999,0.111,0.2876300048828125,-8.3452215,-0.08533876,-0.0021090424,-8.379567,-8.347049,-8.309049,51.084538,39.9484,50.977924
2016-09-05 15:02:28.125006,0.109,0.2818000030517578,-8.377622,-0.08528824,-0.002106245,-8.341868,-8.418218,-8.372778,48.135532,37.28861,48.12495
2016-09-05 15:48:50.625021,0.108,0.2818000030517578,-8.430631,-0.08528824,-0.002106245,-8.2408905,-8.460136,-8.590864,48.154015,37.44907,48.25336
2016-09-06 03:07:50.625007,0.106,0.2782600021362305,-8.409329,-0.085251294,-0.0021056281,-8.462653,-8.462106,-8.30323,58.91759,47.49376,58.826122
2016-09-07 02:00:50.625005,0.103,0.27413999557495117,-8.351096,-0.085180715,-0.0021069048,-8.149531,-8.621201,-8.282556,60.366364,49.16638,60.22759
2016-09-07 15:07:30.000013,0.103,0.2735099983215332,-8.415879,-0.085180715,-0.0021069048,-8.340633,-8.356261,-8.550742,37.171124,27.85789,37.17124
2016-09-07 16:01:03.748987,0.105,0.2735099983215332,-8.200456,-0.085180715,-0.0021069048,-8.220597,-8.187584,-8.193189,59.13131,48.018303,59.19216
2016-09-08 14:46:45.000007,0.102,0.27014999389648436,-8.286156,-0.08512397,-0.0021081667,-8.260885,-8.409103,-8.188479,62.730183,51.36785,62.75627
2016-09-09 02:05:48.750002,0.101,0.2676700019836426,-8.473929,-0.085045144,-0.0021108543,-8.370645,-8.496769,-8.554376,53.30264,42.208557,53.248314
2016-09-09 02:59:24.375007,0.101,0.2676700019836426,-8.241936,-0.085045144,-0.0021108543,-8.095973,-8.333385,-8.296449,46.44467,35.71867,46.33461
2016-09-10 14:59:03.750013,0.1,0.26510000228881836,-8.109577,-0.084948,-0.0021122918,-8.124522,-7.984588,-8.219622,52.505096,41.317257,52.49704
2016-09-10 15:45:26.249988,0.098,0.26510000228881836,-8.3234415,-0.084948,-0.0021122918,-8.284274,-8.287257,-8.398793,43.398758,33.1819,43.4793
2016-09-11 02:18:03.749999,0.099,0.26329999923706054,-8.355315,-0.08482549,-0.0021165318,-8.214851,-8.402473,-8.448619,39.689617,29.933208,39.575336
2016-09-11 03:04:26.250014,0.099,0.26329999923706054,-8.33328,-0.08482549,-0.0021165318,-8.262379,-8.287197,-8.450265,55.323414,43.991093,55.228565
2016-09-12 01:57:28.123991,0.098,0.2606800079345703,-8.367518,-0.08471662,-0.002119891,-8.14653,-8.580759,-8.375264,63.188652,52.041233,63.04481
2016-09-12 15:04:03.749995,0.095,0.2603899955749512,-8.602166,-0.08471662,-0.002119891,-8.509044,-8.7514105,-8.546044,42.73375,32.55919,42.744366
2016-09-12 15:57:41.250025,0.097,0.2603899955749512,-8.337414,-0.08471662,-0.002119891,-8.2558975,-8.373282,-8.3830595,55.80966,44.719326,55.85313
2016-09-14 02:02:24.375009,0.096,0.2669499969482422,-8.332259,-0.084441625,-0.0021322377,-8.309164,-8.28796,-8.399653,56.938667,45.736446,56.87344
2016-09-14 02:56:00.000014,0.096,0.2669499969482422,-8.257018,-0.084441625,-0.0021322377,-8.243518,-8.221827,-8.305711,41.2136,31.150257,41.096138
2016-09-14 16:02:37.498991,0.095,0.26393999099731447,-8.397258,-0.084441625,-0.0021322377,-8.437947,-8.460307,-8.293517,62.28285,51.223885,62.433994
2016-09-15 14:55:39.374980,0.094,0.2598200035095215,-8.284221,-0.08429456,-0.0021393728,-8.347306,-8.177233,-8.328123,56.41193,45.05763,56.416744
2016-09-15 15:42:00.000010,0.095,0.2598200035095215,-8.4809065,-0.08429456,-0.0021393728,-8.291254,-8.604567,-8.546899,37.994286,28.52619,38.066833
2016-09-16 02:14:39.375006,0.095,0.2568600082397461,-8.398678,-0.08414905,-0.0021433185,-8.100077,-8.557731,-8.538227,44.930454,34.493546,44.809772
2016-09-16 03:01:00.000000,0.094,0.2568600082397461,-8.541747,-0.08414905,-0.0021433185,-8.441799,-8.493324,-8.690116,51.210903,40.117878,51.12516
2016-09-17 15:00:37.500017,0.095,0.2663199996948242,-8.57442,-0.084000856,-0.0021523247,-8.527554,-8.517269,-8.678435,47.789967,37.025715,47.80542
2016-09-17 15:54:18.749976,0.094,0.2663199996948242,-8.469317,-0.084000856,-0.0021523247,-8.55084,-8.550585,-8.306527,52.073593,41.13719,52.112732
2016-09-18 03:13:20.624987,0.094,0.2611400032043457,-8.341777,-0.083846495,-0.002161245,-8.363955,-8.42963,-8.231746,61.970787,50.50109,61.873238
2016-09-19 01:59:00.000000,0.093,0.2897100067138672,-8.114533,-0.083733186,-0.0021658666,-8.232076,-7.998143,-8.113382,60.183887,48.965027,60.105076
2016-09-19 15:59:13.123998,0.092,0.2829000091552734,-8.30814,-0.083733186,-0.0021658666,-8.261232,-8.322784,-8.340404,59.32813,48.22062,59.464
2016-09-20 14:52:14.999987,0.091,0.2690399932861328,-8.190192,-0.08365192,-0.0021683297,-8.372921,-7.9908757,-8.20678,59.8654,48.44411,59.870148
2016-09-21 02:11:16.874998,0.094,0.26444000244140625,-8.339303,-0.08353483,-0.0021731076,-8.410263,-8.491066,-8.116579,49.470642,38.616882,49.351517
2016-09-21 02:57:33.749012,0.093,0.26444000244140625,-8.663948,-0.08353483,-0.0021731076,-8.534407,-8.677576,-8.779862,46.61611,35.929478,46.533905
2016-09-22 14:57:11.249999,0.09,0.25927999496459964,-8.520377,-0.0834136,-0.0021759507,-8.47273,-8.370909,-8.71749,52.245094,41.135338,52.27509
2016-09-22 15:50:54.374983,0.092,0.25927999496459964,-8.524688,-0.0834136,-0.0021759507,-8.356595,-8.672602,-8.544867,47.86228,37.197815,47.872486
2016-09-23 02:16:11.249020,0.094,0.2586800003051758,-8.527652,-0.08331526,-0.002172689,-8.406803,-8.581452,-8.5947,39.406372,29.68283,39.384
2016-09-23 03:09:56.249994,0.093,0.2586800003051758,-8.319407,-0.08331526,-0.002172689,-8.3354025,-8.331918,-8.2909,58.73667,47.26866,58.63698
2016-09-24 01:55:35.624983,0.094,0.256560001373291,-8.530856,-0.0831784,-0.0021702324,-8.328629,-8.688619,-8.575322,63.07725,51.916607,62.996044
2016-09-24 15:09:35.625000,0.09,0.2556999969482422,-8.396368,-0.0831784,-0.0021702324,-8.186553,-8.557368,-8.445183,37.51309,28.060413,37.47774
2016-09-24 15:55:48.749005,0.092,0.2556999969482422,-8.478503,-0.0831784,-0.0021702324,-8.545001,-8.515459,-8.375051,56.015816,44.92686,56.137226
2016-09-25 14:48:48.750009,0.091,0.25208999633789064,-8.21178,-0.08301843,-0.002168912,-8.1636,-8.442504,-8.029235,62.988144,51.58108,63.00176
2016-09-26 02:07:54.373984,0.091,0.25405000686645507,-8.270588,-0.08287306,-0.0021705271,-8.121178,-8.3548765,-8.33571,53.551582,42.453087,53.422592
2016-09-26 02:54:07.500000,0.092,0.25405000686645507,-8.474784,-0.08287306,-0.0021705271,-8.3079195,-8.478468,-8.637961,41.37888,31.362461,41.299908
2016-09-27 14:53:44.999982,0.141,0.27250999450683594,-8.017362,-0.08278381,-0.002164674,-8.1377945,-7.9475822,-7.9667068,56.20184,44.903477,56.22709
2016-09-27 15:47:31.874010,0.14,0.27250999450683594,-7.7818418,-0.08278381,-0.002164674,-7.691541,-7.7143693,-7.9396152,43.0652,32.907913,43.055496
2016-09-28 02:12:45.000008,0.133,0.29156999588012694,-8.009727,-0.08270421,-0.0021514923,-8.227489,-7.658762,-8.142928,44.670776,34.254353,44.643158
2016-09-28 03:06:31.875001,0.133,0.29156999588012694,-8.120731,-0.08270421,-0.0021514923,-8.347352,-8.003284,-8.0115595,55.119884,43.750465,55.013847
2016-09-29 15:06:09.373977,0.119,0.2677199935913086,-8.521047,-0.08266931,-0.0021281552,-8.453142,-8.493069,-8.61693,43.111008,32.812157,43.081493
2016-09-29 15:52:22.499993,0.119,0.2677199935913086,-8.563896,-0.08266931,-0.0021281552,-8.400628,-8.621983,-8.669079,52.283623,41.317516,52.38777
2016-09-30 03:11:26.249989,0.114,0.2638100051879883,-8.7770405,-0.08264874,-0.0021002472,-8.724007,-8.822898,-8.784216,62.010174,50.586308,61.9336
2016-10-01 02:04:29.998991,0.112,0.2588500022888184,-8.833751,-0.08263871,-0.0020700514,-8.667988,-8.963619,-8.869643,57.117073,45.917194,56.981255
2016-10-01 16:04:43.125025,0.105,0.2583600044250488,-8.693557,-0.08263871,-0.0020700514,-8.526851,-8.997108,-8.556709,62.126907,51.069237,62.21042
2016-10-02 14:50:18.748998,0.104,0.25492000579833984,-8.672083,-0.0826766,-0.0020363475,-8.804492,-8.650682,-8.561075,59.72009,48.359425,59.750874
2016-10-02 15:44:07.498977,0.104,0.25492000579833984,-8.608306,-0.0826766,-0.0020363475,-8.552406,-8.538448,-8.734064,37.646324,28.24335,37.62004
2016-10-03 02:09:20.624974,0.102,0.25270999908447267,-8.75545,-0.082721435,-0.0020002713,-8.723427,-8.792841,-8.750082,49.309433,38.46901,49.285606
2016-10-03 03:03:05.624983,0.102,0.25270999908447267,-8.734286,-0.082721435,-0.0020002713,-8.726152,-8.658306,-8.818398,51.033226,39.890633,50.90668
2016-10-04 15:02:44.998984,0.1,0.25132999420166013,-8.651687,-0.082726,-0.0019679114,-8.516421,-8.666923,-8.771717,48.069725,37.23571,48.059383
2016-10-04 15:48:58.125000,0.098,0.25132999420166013,-8.728175,-0.082726,-0.0019679114,-8.621856,-8.767508,-8.795164,48.05732,37.363415,48.157646
2016-10-05 03:07:59.999005,0.097,0.2500099945068359,-8.688741,-0.08272517,-0.0019336025,-8.630634,-8.681656,-8.753932,58.786274,47.374115,58.698822
2016-10-06 02:01:05.623998,0.094,0.2466699981689453,-8.667177,-0.08272962,-0.0019007578,-8.536293,-8.782952,-8.682287,60.34961,49.144184,60.215233
2016-10-06 15:07:37.498987,0.093,0.24680999755859376,-8.914006,-0.08272962,-0.0019007578,-8.806129,-8.857391,-9.0785,37.30781,27.967712,37.30696
2016-10-06 16:01:18.749991,0.095,0.24680999755859376,-8.623075,-0.08272962,-0.0019007578,-8.600902,-8.736072,-8.53225,59.195908,48.09465,59.265907
2016-10-07 14:46:50.625001,0.095,0.24600000381469728,-8.259868,-0.082773864,-0.0018676657,-8.320941,-8.165021,-8.293639,62.85904,51.49904,62.882774
2016-10-08 02:05:54.373991,0.1,0.3046599960327148,-7.6236873,-0.08285845,-0.0018319457,-7.588725,-7.6295857,-7.6527495,53.406464,42.316822,53.361015
2016-10-08 02:59:41.249991,0.1,0.3046599960327148,-7.3038154,-0.08285845,-0.0018319457,-7.3726664,-7.2796736,-7.259105,46.42083,35.693142,46.299747
2016-10-09 14:59:18.750012,0.104,0.2672200012207031,-8.637868,-0.082918294,-0.0017944798,-8.703064,-8.5448065,-8.665734,52.495667,41.312492,52.49381
2016-10-09 15:45:31.873977,0.105,0.2672200012207031,-8.6655245,-0.082918294,-0.0017944798,-8.683137,-8.485869,-8.827569,43.263058,33.058887,43.345154
2016-10-10 02:18:18.749998,0.104,0.26198999404907225,-8.689666,-0.08297102,-0.0017526743,-8.442236,-8.730693,-8.89607,39.66696,29.924118,39.547455
2016-10-10 03:04:31.874003,0.104,0.26198999404907225,-8.857506,-0.08297102,-0.0017526743,-8.846597,-8.813624,-8.912295,55.14655,43.836277,55.066635
2016-10-11 01:57:43.124996,0.102,0.2569700050354004,-8.830225,-0.08306396,-0.0017079744,-8.614232,-8.9988365,-8.877607,63.167587,52.014996,63.022636
2016-10-11 15:04:09.373984,0.101,0.2566200065612793,-8.916073,-0.08306396,-0.0017079744,-8.920193,-8.992346,-8.835679,42.94071,32.7489,42.949276
2016-10-11 15:57:56.249983,0.1,0.2566200065612793,-8.606915,-0.08306396,-0.0017079744,-8.7822075,-8.551528,-8.487009,55.837,44.762985,55.89038
2016-10-13 02:02:29.998998,0.097,0.24974000930786133,-8.846708,-0.083166085,-0.0016291004,-8.73459,-8.955039,-8.850496,57.06325,45.86028,57.00643
2016-10-13 02:56:15.000013,0.097,0.24974000930786133,-8.80973,-0.083166085,-0.0016291004,-8.996043,-8.7165985,-8.716547,41.23322,31.166983,41.105873
2016-10-13 16:02:43.124991,0.095,0.2500399971008301,-8.684251,-0.083166085,-0.0016291004,-8.65998,-8.734907,-8.657866,62.238243,51.17207,62.383205
2016-10-14 14:55:54.375019,0.095,0.24771999359130858,-8.576821,-0.083239004,-0.001584423,-8.735081,-8.422106,-8.573278,56.390484,45.030766,56.399067
2016-10-14 15:42:05.625005,0.096,0.24771999359130858,-8.841498,-0.083239004,-0.001584423,-8.839495,-8.92009,-8.764911,37.804565,28.366966,37.875595
2016-10-15 02:14:54.375005,0.096,0.24555999755859376,-8.519124,-0.08326108,-0.0015415653,-8.342888,-8.550802,-8.663681,44.867783,34.448494,44.752476
2016-10-15 03:01:05.624991,0.096,0.24555999755859376,-8.807916,-0.08326108,-0.0015415653,-8.728897,-8.96105,-8.733801,51.04689,39.964325,50.971478
2016-10-16 15:00:43.125012,0.095,0.24438999176025392,-8.71947,-0.08326353,-0.0014951448,-8.679426,-8.759257,-8.719728,47.96693,37.206364,48.002537
2016-10-16 15:54:31.874991,0.095,0.24438999176025392,-8.650104,-0.08326353,-0.0014951448,-8.615636,-8.665803,-8.66887,52.107178,41.158337,52.143887
2016-10-17 03:13:35.624986,0.094,0.24843999862670899,-8.568034,-0.08326696,-0.0014508374,-8.482299,-8.620616,-8.601187,61.94089,50.465878,61.847187
2016-10-18 01:59:03.749986,0.093,0.24368000030517578,-8.569359,-0.083255224,-0.0014127229,-8.529234,-8.706673,-8.472171,60.322517,49.11177,60.256664
2016-10-18 15:59:16.875014,0.092,0.2438199996948242,-8.571742,-0.083255224,-0.0014127229,-8.548233,-8.616491,-8.550503,59.24483,48.129883,59.374928
2016-10-19 14:52:28.125001,0.091,0.24129999160766602,-8.243589,-0.08326679,-0.0013736011,-8.330411,-8.169642,-8.230715,59.880207,48.4648,59.89021
2016-10-20 02:11:30.000012,0.091,0.23861000061035156,-8.511928,-0.08333445,-0.0013254147,-8.491535,-8.670624,-8.373625,49.457203,38.611286,49.35134
2016-10-20 02:57:37.499988,0.091,0.23861000061035156,-8.729523,-0.08333445,-0.0013254147,-8.532519,-8.818651,-8.837399,46.396477,35.738342,46.316166
2016-10-21 14:57:15.000009,0.091,0.23781999588012695,-8.749837,-0.08339349,-0.0012745177,-8.711582,-8.823295,-8.714633,52.431927,41.31264,52.45336
2016-10-21 15:51:07.499998,0.09,0.23781999588012695,-8.753736,-0.08339349,-0.0012745177,-8.604522,-8.87924,-8.777445,47.894775,37.22243,47.910435
2016-10-22 02:16:14.999995,0.089,0.23683000564575196,-8.950924,-0.08343504,-0.0012201892,-8.949607,-8.9025135,-9.000652,39.67066,29.915382,39.659184
2016-10-22 03:10:09.374003,0.089,0.23683000564575196,-8.736051,-0.08343504,-0.0012201892,-8.753671,-8.771386,-8.683097,58.682686,47.21879,58.584347
2016-10-23 01:55:39.374993,0.088,0.23437999725341796,-8.892787,-0.08344924,-0.0011698114,-8.954663,-9.021909,-8.701789,63.189724,52.0408,63.120632
2016-10-23 15:09:46.873984,0.086,0.23450000762939452,-8.71572,-0.08344924,-0.0011698114,-8.585922,-8.768254,-8.792984,37.53113,28.082695,37.487026
2016-10-23 15:55:50.624996,0.087,0.23450000762939452,-8.785591,-0.08344924,-0.0011698114,-8.81362,-8.831034,-8.712121,55.901283,44.808323,56.02487
2016-10-24 14:49:01.874983,0.087,0.2328300094604492,-8.545555,-0.08344191,-0.0011241082,-8.60512,-8.604167,-8.427379,63.0123,51.61055,63.022297
2016-10-25 02:08:05.625019,0.087,0.23016000747680665,-8.652729,-0.08339161,-0.0010815993,-8.679913,-8.72021,-8.558064,53.548264,42.460293,53.42167
2016-10-25 02:54:09.374020,0.087,0.23016000747680665,-8.777134,-0.08339161,-0.0010815993,-8.620393,-8.979854,-8.731154,41.12294,31.131147,41.046593
2016-10-26 14:53:46.875007,0.083,0.22934999465942382,-8.654084,-0.08337,-0.0010349574,-8.8013315,-8.747993,-8.412929,56.357494,45.058315,56.38028
2016-10-26 15:47:41.249980,0.084,0.22934999465942382,-8.6130905,-0.08337,-0.0010349574,-8.701708,-8.509222,-8.628343,43.07533,32.9088,43.079647
2016-10-27 02:12:48.750017,0.086,0.22732999801635742,-8.782216,-0.08337931,-0.0009843318,-8.782211,-8.729866,-8.834573,44.903843,34.46913,44.873413
2016-10-27 03:06:41.250006,0.086,0.22732999801635742,-8.665969,-0.08337931,-0.0009843318,-8.578395,-8.822145,-8.597368,55.08579,43.720863,54.985153
2016-10-28 15:06:20.625012,0.086,0.22972000122070313,-8.637155,-0.08334525,-0.00093764457,-8.473097,-8.755038,-8.6833315,43.134773,32.850945,43.114193
2016-10-28 15:52:24.374012,0.086,0.22972000122070313,-8.577504,-0.08334525,-0.00093764457,-8.426449,-8.619396,-8.686667,52.11933,41.156803,52.220894
2016-10-29 03:11:28.125014,0.086,0.2268899917602539,-8.60278,-0.08333977,-0.0008976528,-8.617637,-8.703201,-8.487501,61.889385,50.472733,61.81747
2016-10-30 02:04:41.249986,0.088,0.22507999420166017,-8.418704,-0.08331903,-0.0008596426,-8.393941,-8.613553,-8.248619,57.16292,45.971207,57.037365
2016-10-30 16:04:52.499989,0.086,0.22603000640869142,-8.223657,-0.08331903,-0.0008596426,-8.033632,-8.48479,-8.152551,62.166687,51.104107,62.245007
2016-10-31 14:50:18.748998,0.085,0.225,-8.323633,-0.0832882,-0.00082162337,-8.393409,-8.329933,-8.247557,59.878094,48.50294,59.90103
2016-10-31 15:44:16.874987,0.085,0.225,-8.644786,-0.0832882,-0.00082162337,-8.7242775,-8.607409,-8.60267,37.64703,28.246386,37.613995
2016-11-01 02:09:22.500000,0.087,0.2233300018310547,-8.591816,-0.08328526,-0.0007804676,-8.502717,-8.780835,-8.491895,49.580814,38.711567,49.546543
2016-11-01 03:03:14.999988,0.087,0.2233300018310547,-8.38569,-0.08328526,-0.0007804676,-8.214376,-8.624096,-8.318596,51.007214,39.85972,50.887608
2016-11-02 15:02:54.374994,0.086,0.22363000869750976,-8.382115,-0.08324724,-0.00074092956,-8.451986,-8.463193,-8.231165,48.13843,37.291214,48.125767
2016-11-02 15:48:58.125000,0.085,0.22363000869750976,-8.699885,-0.08324724,-0.00074092956,-8.704494,-8.756394,-8.638769,47.875996,37.197033,47.97147
2016-11-03 03:07:59.999005,0.087,0.22143999099731446,-8.441528,-0.08316098,-0.00070639385,-8.486388,-8.562109,-8.27609,58.637787,47.225887,58.56271
2016-11-04 02:01:16.874993,0.086,0.2214900016784668,-8.1078615,-0.08310493,-0.00067463773,-8.243714,-8.241412,-7.8384595,60.372463,49.171593,60.239902
2016-11-04 15:07:37.498987,0.085,0.22211000442504883,-8.645605,-0.08310493,-0.00067463773,-8.39118,-8.9390955,-8.606539,37.516464,28.147963,37.527817
2016-11-04 16:01:28.124996,0.086,0.22211000442504883,-8.138589,-0.08310493,-0.00067463773,-8.056023,-8.184055,-8.175688,59.208378,48.104298,59.282703
2016-11-05 14:46:50.625001,0.082,0.22006999969482421,-8.712414,-0.082981445,-0.00064943545,-8.647432,-8.873883,-8.615926,63.00449,51.64427,63.016647
2016-11-06 02:05:54.373991,0.083,0.21766000747680664,-8.623603,-0.082871735,-0.0006233154,-8.672777,-8.642421,-8.555611,53.662254,42.558144,53.61932
2016-11-06 02:59:50.624995,0.084,0.21766000747680664,-8.792122,-0.082871735,-0.0006233154,-8.622327,-9.049192,-8.704845,46.40939,35.689075,46.29688
2016-11-07 14:59:28.124976,0.083,0.2166699981689453,-8.4900675,-0.08276896,-0.0005966224,-8.491955,-8.595209,-8.383039,52.52316,41.332737,52.516014
2016-11-07 15:45:31.873977,0.081,0.2166699981689453,-8.578399,-0.08276896,-0.0005966224,-8.787688,-8.634565,-8.312944,43.015305,32.83489,43.09405
2016-11-08 02:18:28.125002,0.083,0.21479999542236328,-8.821828,-0.082679555,-0.0005649929,-8.684066,-8.897452,-8.8839655,39.69441,29.952724,39.583107
2016-11-08 03:04:31.874003,0.084,0.21479999542236328,-8.630101,-0.082679555,-0.0005649929,-8.556576,-8.699173,-8.634556,54.962982,43.66777,54.882183
2016-11-09 01:57:52.500000,0.082,0.21474000930786133,-8.486379,-0.08255556,-0.00054204813,-8.368092,-8.666806,-8.424241,63.182278,52.03508,63.045097
2016-11-09 15:04:09.373984,0.082,0.21666000366210938,-8.717221,-0.08255556,-0.00054204813,-8.616225,-8.805982,-8.729458,43.200764,32.971275,43.20202
2016-11-09 15:58:05.624988,0.082,0.21666000366210938,-8.3616705,-0.08255556,-0.00054204813,-8.463116,-8.382474,-8.239424,55.868107,44.786903,55.92147
2016-11-11 02:02:28.125019,0.084,0.21313999176025392,-8.529944,-0.082303844,-0.00050408056,-8.5495405,-8.7380295,-8.302262,57.299072,46.102596,57.24825
2016-11-11 02:56:26.250002,0.081,0.21313999176025392,-8.666001,-0.082303844,-0.00050408056,-8.512093,-8.957677,-8.528236,41.196133,31.129852,41.0773
2016-11-11 16:02:41.250007,0.081,0.21368000030517578,-8.354512,-0.082303844,-0.00050408056,-8.263431,-8.491566,-8.308539,62.076668,51.00205,62.209064
2016-11-12 14:56:03.749983,0.081,0.2130500030517578,-8.65597,-0.08217177,-0.00048377764,-8.665656,-8.695214,-8.6070385,56.415657,45.0616,56.419487
2016-11-12 15:42:03.749980,0.08,0.2130500030517578,-9.015424,-0.08217177,-0.00048377764,-8.866161,-9.127722,-9.05239,37.53332,28.12782,37.594658
2016-11-13 02:15:03.750009,0.081,0.21160999298095703,-8.872126,-0.0820516,-0.00046089376,-8.74963,-8.977948,-8.8888,44.930294,34.50454,44.814713
2016-11-13 03:01:03.750006,0.082,0.21160999298095703,-8.877361,-0.0820516,-0.00046089376,-8.975924,-8.99817,-8.6579895,50.825058,39.76081,50.739464
2016-11-14 15:00:41.249987,0.079,0.21302999496459962,-8.756897,-0.0819023,-0.0004467882,-8.5841675,-8.960439,-8.726086,48.22002,37.417072,48.235794
2016-11-14 15:54:41.249995,0.081,0.21302999496459962,-8.483654,-0.0819023,-0.0004467882,-8.238596,-8.690827,-8.521539,52.172714,41.219734,52.200226
2016-11-15 03:13:44.999991,0.081,0.2113199996948242,-8.367905,-0.081759155,-0.00043667242,-8.266687,-8.531662,-8.305366,61.95641,50.492046,61.872047
2016-11-16 01:59:01.875001,0.082,0.2100699996948242,-8.679096,-0.081617035,-0.00042827878,-8.665535,-8.781568,-8.590188,60.536785,49.336765,60.47115
2016-11-16 15:59:13.123998,0.081,0.21082000732421874,-8.373097,-0.081617035,-0.00042827878,-8.36988,-8.447976,-8.301438,59.075874,47.955875,59.203728
2016-11-17 14:52:37.500006,0.08,0.20986000061035157,-8.314964,-0.0815469,-0.00041615832,-8.231981,-8.444779,-8.26813,59.86103,48.44086,59.86858
2016-11-18 02:11:41.250001,0.081,0.20812000274658204,-8.5578575,-0.081530854,-0.00039886206,-8.497619,-8.602691,-8.573264,49.488052,38.63494,49.375675
2016-11-18 02:57:33.749012,0.08,0.20812000274658204,-8.640254,-0.081530854,-0.00039886206,-8.457801,-8.72416,-8.738802,46.1178,35.493534,46.033894
2016-11-19 14:57:11.249999,0.08,0.20819999694824218,-8.664219,-0.081519306,-0.00038559458,-8.430018,-8.804891,-8.757749,52.648994,41.512154,52.67063
2016-11-19 15:51:16.875002,0.079,0.20819999694824218,-8.557267,-0.081519306,-0.00038559458,-8.498604,-8.690957,-8.482243,47.98649,37.319466,48.016376
2016-11-20 02:16:11.249020,0.079,0.20613000869750978,-9.146595,-0.08150078,-0.00037783457,-8.960684,-9.35,-9.129101,40.059258,30.242682,40.037
2016-11-20 03:10:18.750013,0.081,0.20613000869750978,-8.551777,-0.08150078,-0.00037783457,-8.6687355,-8.771326,-8.21527,58.73063,47.266094,58.63618
2016-11-21 01:55:33.749999,0.079,0.20320999145507812,-8.766757,-0.08150954,-0.00036999115,-8.830992,-8.856477,-8.6128,63.31139,52.16043,63.228683
2016-11-21 15:09:58.125019,0.08,0.2027199935913086,-9.008851,-0.08150954,-0.00036999115,-8.853578,-9.241658,-8.931317,37.45663,28.023907,37.411755
2016-11-21 15:55:46.874986,0.079,0.2027199935913086,-8.759598,-0.08150954,-0.00036999115,-8.768432,-8.664875,-8.845486,55.698635,44.60994,55.80417
2016-11-22 14:49:11.249988,0.079,0.20054000854492188,-8.539805,-0.08153352,-0.00036268265,-8.415173,-8.680951,-8.523292,62.96726,51.56421,62.97574
2016-11-23 02:08:16.874003,0.079,0.19979000091552734,-8.700511,-0.08155976,-0.0003555004,-8.657472,-8.86645,-8.577609,53.530437,42.436287,53.41069
2016-11-23 02:54:05.624010,0.079,0.19979000091552734,-8.922551,-0.08155976,-0.0003555004,-8.792082,-9.061606,-8.913966,40.826576,30.899399,40.749176
2016-11-24 14:53:43.123991,0.079,0.20277999877929687,-8.480609,-0.08161879,-0.00034654117,-8.578175,-8.561074,-8.302578,56.552353,45.235126,56.574722
2016-11-24 15:47:52.500009,0.081,0.20277999877929687,-8.4895735,-0.08161879,-0.00034654117,-8.485503,-8.537325,-8.445893,43.23352,33.047134,43.224167
2016-11-25 02:12:43.123977,0.081,0.20302000045776367,-8.676056,-0.08164522,-0.00033698126,-8.700225,-8.648681,-8.679261,45.293064,34.810658,45.259937
2016-11-25 03:06:54.374980,0.08,0.20302000045776367,-8.376187,-0.08164522,-0.00033698126,-8.442699,-8.494415,-8.191447,55.14964,43.792408,55.04908
2016-11-26 15:06:31.875001,0.08,0.20336000442504884,-9.036045,-0.08162393,-0.0003325941,-8.924145,-9.275212,-8.908778,43.049965,32.77723,43.0193
2016-11-26 15:52:18.749983,0.082,0.20336000442504884,-8.834788,-0.08162393,-0.0003325941,-8.687769,-9.043356,-8.773238,51.869022,40.920986,51.973244
2016-11-27 03:11:22.500019,0.08,0.20180999755859375,-8.732489,-0.08163189,-0.00032775538,-8.697562,-8.981833,-8.51807,61.733288,50.309074,61.648254
2016-11-28 02:04:52.499010,0.079,0.2001099967956543,-8.726186,-0.08163595,-0.0003248831,-8.772059,-8.859755,-8.546745,57.107994,45.923695,56.986633
2016-11-28 16:05:05.625003,0.078,0.20059000015258788,-8.665063,-0.08163595,-0.0003248831,-8.618237,-8.67914,-8.697811,62.23135,51.1667,62.30223
2016-11-29 14:50:13.125009,0.129,0.3198299980163574,-7.4874954,-0.08162162,-0.0003221941,-7.435364,-7.3023624,-7.724759,60.046707,48.667484,60.057484
2016-11-29 15:44:28.124976,0.133,0.3198299980163574,-7.2917056,-0.08162162,-0.0003221941,-7.170308,-7.4094954,-7.295313,37.801956,28.376013,37.76542
2016-11-30 02:09:14.999980,0.124,0.27694000244140626,-7.98276,-0.08166466,-0.00031791715,-7.95828,-7.9497805,-8.040219,49.88324,38.98368,49.83344
2016-11-30 03:03:28.125002,0.124,0.27694000244140626,-7.884269,-0.08166466,-0.00031791715,-7.8044953,-7.867006,-7.9813066,51.101547,39.961384,50.993202
2016-12-01 15:03:05.624983,0.154,0.28850000381469726,-7.998915,-0.08173526,-0.0003107253,-8.00073,-7.896251,-8.099767,48.015766,37.17377,47.99235
2016-12-01 15:48:52.500006,0.154,0.28850000381469726,-8.124986,-0.08173526,-0.0003107253,-8.04989,-8.043661,-8.2814045,47.530376,36.886055,47.61866
2016-12-02 03:07:52.499991,0.151,0.2789299964904785,-8.473394,-0.08182918,-0.00030625137,-8.584113,-8.411438,-8.424631,58.41725,47.012592,58.331844
2016-12-03 02:01:28.123977,0.145,0.2710099983215332,-8.236625,-0.08194883,-0.0002996246,-8.298983,-8.215267,-8.195622,60.321663,49.122326,60.191944
